#13 Color 110 filter
#Johnson and Mitchell, 1975 RMxAA, 1, 299
1.01 0.000
1.02 0.050
1.03 0.106
1.04 0.160
1.05 0.231
1.06 0.363
1.07 0.523
1.08 0.729
1.09 0.886
1.10 1.000
1.11 0.963
1.12 0.789
1.13 0.663
1.14 0.480
1.15 0.363
1.16 0.286
1.17 0.211
1.18 0.174
1.19 0.137
1.20 0.100
1.21 0.000

