#Johnson-Glass M, 1988PASP..100.1134B
4.44 0.00
4.48 0.13
4.52 0.34
4.56 0.39
4.60 0.39
4.64 0.50
4.68 0.44
4.72 0.16
4.76 0.35
4.80 0.33
4.84 0.37
4.88 0.44
4.84 0.44
4.88 0.37
4.92 0.37
4.96 0.23
5.00 0.07
5.04 0.03
5.08 0.00
