#13 Color 37 filter
#Johnson and Mitchell, 1975 RMxAA, 1, 299
0.3100 0.000
0.3204 0.002
0.3500 0.024
0.3603 0.067
0.3672 0.222
0.3690 0.333
0.3704 0.444
0.3708 0.478
0.3711 0.556
0.3717 0.667
0.3726 0.778
0.3734 0.889
0.3748 0.978
0.3750 1.000
0.3767 0.889
0.3776 0.778
0.3782 0.667
0.3794 0.556
0.3803 0.444
0.3818 0.333
0.3842 0.222
0.3884 0.111
0.3904 0.089
0.4082 0.000

