#13 Color 80 filter
#Johnson and Mitchell, 1975 RMxAA, 1, 299
0.755 0.000
0.760 0.015
0.765 0.026
0.770 0.090
0.775 0.322
0.780 0.675
0.785 0.876
0.790 0.887
0.795 0.929
0.800 1.000
0.805 0.985
0.810 0.853
0.815 0.771
0.820 0.740
0.825 0.323
0.830 0.158
0.835 0.030
0.840 0.014
0.845 0.000


